URL,Label
paypal.com.us.cgi.bin.webscr.cmd.login-submit.dispatch.5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430.f290db9.e9c846.588412.bandarepudio.com.br/rex/secure-code7/security/login.php,bad
econtel.com.ec/wp-content/themes/ian/lloydstsb.co.uk/login.jsp.htm,bad
paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.lodgeisidora.cl/href/href/secure/center/update/limit/seccure/24a0b8b72c83361b7a1c456a9933266f/,bad
paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.lodgeisidora.cl/href/href/secure/center/update/limit/seccure/,bad
paypal.com.us.cgi.bin.webscr.cmd.login-submit.dispatch.5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430.f290db9.e9c846.588412.bandarepudio.com.br/rex/secure-code3/security/,bad
paypal.com.us.cgi.bin.webscr.cmd.login-submit.dispatch.5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430.f290db9.e9c846.588412.bandarepudio.com.br/rex/,bad
paypal.com.us.cgi.bin.webscr.cmd.login-submit.dispatch.5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430.f290db9.e9c846.588412.bandarepudio.com.br/rex/secure-code0/security/login.php,bad
polytheama.com/proimg/aol.html,bad
'www.signin.ebay.co.uk.gbtrey.co.uk/index.php??wa=wsignin1.0&amp;rpsnv=11&amp;ct=1336517033&amp;rver=6.1.6206.0&amp;wp=MBI&amp;wreply=http:\%2F\%2Fmail.live.com\%2Fdefault.aspx&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1&amp;bk=1336517035',bad
stickleystore.com/mode/Datetimete:/Group/Processing.htm,bad
allergybustersqueensland.com/includes/phpInputFilter/paypal.fr/?cmd=_login-run&amp;dispatch=5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430f290db9e9c846,bad
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.interhottap.com.mx/54855458214/32d50f8a82569239f19080eb15fd53f7/,bad
askboz.com/evd/webscrcmd=_login-run-5885d80a13c0db/,bad
www.diversity.pt/ppl/,bad
www.diversity.pt/ppl,bad
app.qmailer.co.uk/link/8556/3622547/179552,bad
wsip-98-172-113-52.ks.ks.cox.net/directory/webscr=cmd/login-done/login_access=1338227471/profile.htm,bad
'www.capeannseptic.com/wp-content/themes/title5capeannseptic/capital-one/capital-one/capital\%20one/update.html',bad
autismogranada.com/1/d/paypal.com/login/verify/webscr_cmd-run/accounts/billing/id/58662493187/pp/,bad
paypal.com.us-cgi-bin-webscr-cmd-login-submit-dispatch-5885d80a13.c0db1f8e.263663d3f.aee8d7283e.7f0184a5.674430f.290db9e9c84618.4a5.674430.f290db9e9c846184a.5.6.290db9e9c846.umitalgan.net/reboot.php,bad
www.signin.ebay.co.gbtrey.co.uk/identity.php?cmd=SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runameMessage-ID:,bad
justperioddrama.com/haccess/www./loginAction/pbs-nets.dk-Opret-din-kode-til-Verified-by-Visa-eller-MasterCard-SecureCode/149.20.54.227/,bad
justperioddrama.com/haccess/www./loginAction/pbs-nets.dk-Opret-din-kode-til-Verified-by-Visa-eller-MasterCard-SecureCode/?,bad
signin.ebay.co.uk.gbtrey.co.uk/index.php??wa=wsignin1.0&rpsnv=11&ct=1336517033&rver=6.1.6206.0&wp=MBI&wreply=mail.live.com/default.aspx&lc=1033&id=64855&mkt=en-us&cbcxt=mai&snsc=1&bk=1336517035,bad
'www.signin.ebay.co.gbtrey.co.uk/index.php??wa=wsignin1.0&rpsnv=11&ct=1336517033&rver=6.1.6206.0&wp=MBI&wreply=http:\%2F\%2Fmail.live.com\%2Fdefault.aspx&lc=1033&id=64855&mkt=en-us&cbcxt=mai&snsc=1&bk=1336517035',bad
paypal.com.us.cgi-bin.webscr-cmd.login-run.dispatch.5885d80a13c0db1f8e263663d3faee8d43b1bb6ca6ed6aee8d43b16cv7.adrisilk.com.br/,bad
c1cl.com/secure1.kijiji.ca/SignIn.htm,bad
signin.ebay.co.uk.gbtrey.co.uk/identity.php?cmd=SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runameMessage-ID:,bad
paypal.fr.europe.lange.france.conf.account.paypal.murnikusuma.net/5885d80a13c0db1f8e263663d3faee8d0288a7fd2903afb85a5540fd44243d06/,bad
skype-updatr.info/,bad
elbazdance.co.il/images/northrock.htm,bad
paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.lodgeisidora.cl/href/href/secure/center/update/limit/seccure/f0842fda49841bc6ab587c394ad695bd/,bad
'bspnepal.org.np/mm/PayPal\%20Extract/paypal/',bad
app.qmailer.co.uk/link/8556/3620363/179552,bad
app.qmailer.co.uk/link/8556/3620488/179552,bad
app.qmailer.co.uk/link/8556/3619431/179552,bad
app.qmailer.co.uk/link/8556/3621494/179552,bad
app.qmailer.co.uk/link/8556/3624341/179552,bad
app.qmailer.co.uk/link/8556/3618179/179552,bad
app.qmailer.co.uk/link/8556/3620646/179552,bad
app.qmailer.co.uk/link/8556/3624701/179552,bad
app.qmailer.co.uk/link/8556/3618747/179552,bad
app.qmailer.co.uk/link/8556/3618334/179552,bad
app.qmailer.co.uk/link/8556/3619411/179552,bad
app.qmailer.co.uk/link/8556/3624013/179552,bad
app.qmailer.co.uk/link/8556/3618108/179552,bad
app.qmailer.co.uk/link/8556/3618114/179552,bad
app.qmailer.co.uk/link/8556/3620592/179552,bad
app.qmailer.co.uk/link/8556/3625487/179552,bad
app.qmailer.co.uk/link/8556/3625903/179552,bad
app.qmailer.co.uk/link/8556/3623131/179552,bad
app.qmailer.co.uk/link/8556/3619781/179552,bad
app.qmailer.co.uk/link/8556/3619176/179552,bad
app.qmailer.co.uk/link/8556/3619114/179552,bad
app.qmailer.co.uk/link/8556/3625025/179552,bad
app.qmailer.co.uk/link/8556/3623768/179552,bad
app.qmailer.co.uk/link/8556/3619521/179552,bad
app.qmailer.co.uk/link/8556/3618064/179552,bad
app.qmailer.co.uk/link/8556/3618342/179552,bad
app.qmailer.co.uk/link/8556/3619710/179552,bad
app.qmailer.co.uk/link/8556/3622069/179552,bad
app.qmailer.co.uk/link/8556/3623406/179552,bad
app.qmailer.co.uk/link/8556/3619916/179552,bad
app.qmailer.co.uk/link/8556/3622822/179552,bad
app.qmailer.co.uk/link/8556/3621284/179552,bad
app.qmailer.co.uk/link/8556/3620293/179552,bad
app.qmailer.co.uk/link/8556/3619769/179552,bad
app.qmailer.co.uk/link/8556/3625177/179552,bad
app.qmailer.co.uk/link/8556/3625789/179552,bad
app.qmailer.co.uk/link/8556/3625674/179552,bad
app.qmailer.co.uk/link/8556/3624782/179552,bad
app.qmailer.co.uk/link/8556/3623369/179552,bad
app.qmailer.co.uk/link/8556/3626117/179552,bad
machenss.com/pCntrlch/webscr_prim.php?sdr01=Zi5ydWVlZ2VyQGJsdWV3aW4uY2g,bad
app.qmailer.co.uk/link/8556/3623658/179552,bad
app.qmailer.co.uk/link/8556/3618440/179552,bad
app.qmailer.co.uk/link/8556/3618441/179552,bad
woshinide.cn/Paypal/,bad
app.qmailer.co.uk/link/8556/3622298/179552,bad
app.qmailer.co.uk/link/8556/3622517/179552,bad
app.qmailer.co.uk/link/8556/3623033/179552,bad
'signin.ebay.co.uk.gbtrey.co.uk/index.php??wa=wsignin1.0&rpsnv=11&ct=1336517033&rver=6.1.6206.0&wp=MBI&wreply=http:\%2F\%2Fmail.live.com\%2Fdefault.aspx&lc=1033&id=64855&mkt=en-us&cbcxt=mai&snsc=1&bk=1336517035',bad
app.qmailer.co.uk/link/8556/3625147/179552,bad
paypsales.xgsm.pl/,bad
www.skype.com.on-your-computer.net/?id=25,bad
www.gttconnect.com.cn/engine/www.paypal.fr/index.php,bad
easemail.in/paypal.com/creditcarddetails,bad
allergybustersqueensland.com/components/com_jcomments/plugins/paypal.fr/,bad
allergybustersqueensland.com/components/com_jcomments/plugins/paypal.fr/?cmd=_login-run&amp;dispatch=5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430f290db9e9c846,bad
belezabelcorp.com.br/paypal/www.Paypal.com/error_login.html?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,bad
mgt.skru.ac.th/slide/bankofamerica.com/signon.php?section=signinpage&amp;update=&amp;cookiecheck=yes&amp;destination=nba/signin,bad
paypai.account.member-confirm2.warszawa223.com.pl/security/security/information.htm,bad
blackart.co.kr/au/paypal.com/webscr/secure/,bad
linearsolutions.es/Software/webscr/,bad
www.balder.com.br/windows/index1.htm,bad
machenss.com/pCntrlch/webscr_prim.php?sdr01=aGVsZ2EucG9ldHNjaEB0LW9ubGluZS5kZQ=,bad
kundencenter-paypalservice.de/?/de/cgi-bin/webscr?cmd=_verifi-run&dispatch=5885d80a13c0db1f8e263663d3faee8d8494db9703d295b4a2116480ee01a05c,bad
skywatchstudios.co.za/modules/,bad
kundencenter-paypalservice.com/?/de/cgi-bin/webscr?cmd=_verifi-run&dispatch=5885d80a13c0db1f8e263663d3faee8d8494db9703d295b4a2116480ee01a05c,bad
allergybustersqueensland.com/images/smilies/fr/service.compte/3000largent/paypal.fr/?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430f290db9e9c846,bad
us.battle.net.login.pandaria-blizzard.net/,bad
www.alquilereselibes.com/wp-content/wells/www.wellsfargo/online.htm,bad
www.topclim.com.br/wp-admin/network/capitalone.com/cap.php,bad
allergybustersqueensland.com/components/com_jcomments/plugins/paypal.fr/?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430f290db9e9c846,bad
payall.cu.cc/us/cgi-bin/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal/,bad
www.ceuciplastic.com/images/jtrraca/84d8535384394d853538439384d84d85353844d853535353843ae3ae091d0d3faee8d938/sdfdfjjh.htm?e00dc11c8f1bf5fef6f0f569391e33aae00dc11c8f1bf5fef6f0f569391e33aa,bad
machenss.net/pCntrlch/webscr_prim.php,bad
sepakbolaonline.com/wp-content/themes/redcarpet-3.0.6/safe/ib.nab.com.au/,bad
sepakbolaonline.com/wp-content/themes/redcarpet-3.0.6/safe/ib.nab.com.au,bad
member.paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufquez.craftycarlos.com/e69373d909ae778218b770b4b62b175a/,bad
adriencouture.com/wordpress/soki/scram/,bad
xekapx31.com/pppoanel/panel/config/youraccoount/login.html/update/PayFR.php?cmd=_login&dispatch=5885d80a13c0db1f8e263663d3faee8d4b3d02051cb40a5393d96fec50118c72,bad
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.interhottap.com.mx/54855458214/23f5839416fa63ec49b3f855310dce75/,bad
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.interhottap.com.mx/54855458214,bad
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.interhottap.com.mx/54855458214/23bf9c1ccadeb59398f870bc932bd60e/,bad
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.interhottap.com.mx/54855458214/2f55759280859781d653bd98c80a3528/,bad
paypal.com-fr.cji-bin.webscr.cmd.dispatch.5885d80a13c0db1f8e263663d3faef0184a5674430f290db9e9c846.tian.com.mx/paypal/,bad
promocaomembertamfidelidade.k6.com.br/index.php,bad
machenss.info/pCntrlch/webscr_prim.php?sdr01=ZnJhbnppc2thLW1lZGl1bUBibHVld2luLmNo,bad
machenss.info/pCntrlch/webscr_prim.php?sdr01=Zi5ydWVlZ2VyQGJsdWV3aW4uY2gMessage-ID:,bad
promocaomembertamfidelidade.k6.com.br/,bad
bit.ly/MxRHEh,bad
grande-randonnee.fr/RequetesMySQL/verification/loggedin/verified/ab92a310d6fd790bd84ac26ff35447d0/,bad
paypal.tian.com.mx/paypal.php,bad
produccioncv.cl/www/pp(fr)2012-06-28/,bad
www.pizzaflamme.fr/modules/mod_custom/SSL/update.htm,bad
machenss.com/pCntrlch/webscr_prim.php?sdr01=Zi5ydWVlZ2VyQGJsdWV3aW4uY2g=,bad
machenss.com/Zi5ydWVlZ2VyQGJsdWV3aW4uY2g=/DEsdR/cgifp69rg5wau7l2xq,bad
machenss.com/pCntrlch/webscr_prim.php?sdr01=aGVsZ2EucG9ldHNjaEB0LW9ubGluZS5kZQ==,bad
machenss.com/aGVsZ2EucG9ldHNjaEB0LW9ubGluZS5kZQ==/DEsdR/cgi4T9ydwbz5lv1r68,bad
machenss.com/pCntrlch/webscr_prim.php?sdr01=amVubnlfbXVlbGxlcjkxQGFyY29yLmRl,bad
machenss.com/amVubnlfbXVlbGxlcjkxQGFyY29yLmRl/DEsdR/cgi8ewy6gnjuhmcf95,bad
machenss.com/pCntrlch/webscr_prim.php?sdr01=Zi5jemFrZXJAZ214LmRl,bad
machenss.com/Zi5jemFrZXJAZ214LmRl/DEsdR/cgiu1gf2dkyrvjpbeq,bad
machenss.com/pCntrlch/webscr_prim.php?sdr01=aGVsZ2EucG9ldHNjaEB0LW9ubGluZS5kZQ=Message-ID:,bad
machenss.com/pCntrlch/webscr.php?cmd_=session.start&sdr01=aGVsZ2EucG9ldHNjaEB0LW9ubGluZS5kZQ=Message-ID:,bad
200-98-200-114.clouduol.com.br/cliente/www.clientes.hsbc.com.br/,bad
pyuthansamachar.com/np/Paypal_Virefication/f09790fbf7ee0ad638e19c9089d0e7f8/details.php?cmd=_account,bad
pyuthansamachar.com/np/Paypal_Virefication/fe8e36325e3523dac462aad3818091cc/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,bad
kidzkidneydisease.com/paypal.com/cy-cgi-bin/webscr-cmd-login/,bad
paypal.com-us.cgi-bin.webscr.cmdflowsession.5evz-w6sy-2cv1um6beooyfoha0tgg1rj8mso2gsy6.wy3e7zoy6mq.msy-dispatch.5885d80a13c0db1f8e263663d3faee1bd6d43d.videogames4ever.com/paypal.active/PayPal/payment/,bad
paypal-update-information001.rikswonderworld.com/login?/asdh6745hyfj478fhbf843bhf84bnfh84bnf8jkh98h49h59,bad
www.paypai.com-service.confirm.cgi-bin.w2bscr-cmd.login.submit.new-load.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f0.dmxontour.com/paypai/update/your/account/paypai/dir.php,bad
ruler.shogun.ca/wp-content/languages/Evalute12/service/Path=s6th3yng8rIt549NcwR352Z/,bad
www.makingwavesswimschool.com/wp-content/plugins/akismet/rex/secure-code18/security/,bad
www.makingwavesswimschool.com/wp-content/plugins/akismet/rex/secure-code31/security/,bad
www.makingwavesswimschool.com/wp-content/plugins/akismet/rex/secure-code22/security/,bad
www.paypai.com-service.confirm.cgi-bin.w2bscr-cmd.login.submit.new-load.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f0.dmxontour.com/paypai/update/your/account/paypai/reboot.php,bad
qldkeepfit.com.au/service-paypal-com.member.us.cgi.bin.webscr.cmd.login.run.dispatch.5885d80a1.3d124a28b9f8e849e24dbe863663d3e09f53a7.0d0edbc0/dir.php,bad
therandamusic.co.uk/testtesttest/webscr.htm,bad
ifacs-vichy.com/soc/userinfo/,bad
www.hadinhduc.com/PayPal/,bad
visavisdeste.it/wp-includes/Text/,bad
qldkeepfit.com.au/service-paypal-com.member.us.cgi.bin.webscr.cmd.login.run.dispatch.5885d80a1.3d124a28b9f8e849e24dbe863663d3e09f53a7.0d0edbc0/update-info.php,bad
s10hosting.be/3.php,bad
machenss.info/pCntrlch/webscr_prim.php?sdr01=anVkaXRoLmtsZWVAYmx1ZXdpbi5jaA=Message-ID:,bad
webscrcmd.login-processing-login-cmd-login-done-login-access-1342726064.escuelavirtual.net/,bad
wsip-98-172-113-52.ks.ks.cox.net/directory/webscr=cmd/login-done/login_access=1338227471/profile.htm#content,bad
once.imatch.tv/.paypai/update/your/account/paypai/dir.php,bad
kidzloveparties.co.uk/fedexonline2012/fedexonline2012/FedEX.html,bad
'www.z-park.jp/templates/rhuk_milkyway/images/black/vbv.danemark/visa_fur_handler.aspx=7892545225/Sikker\%20nettbetaling.htm',bad
www.tropismesgallery.com/catalog/vbvamlaklmaklmze,bad
www.tropismesgallery.com/catalog/vbvamlakamlklmzlme,bad
www.tropismesgallery.com/catalog/euamlakamlklmzlme,bad
www.tropismesgallery.com/catalog/euaaklmalmlm,bad
www.logcabin-patchwork.com/images/divers/verifikationNets/Verifiedbyvisa/pay_form_ec_cvv2_fichiers/pay_form_ec_cvv2.html,bad
www.tropismesgallery.com/catalog/dkaaklmalmlm,bad
www.eaglevalleyhideaway.com/servise/open-payment_verified-byvisa_cvv2.html,bad
nanotecnologia.mx/wp-content/themes/nanomx/lang/ib.nab.com.au/,bad
restomalin.com/console/swf/file/,bad
odontomarlene.com.br/,bad
merrienne.net/fayadan/hanayaisss/,bad
merrienne.net/fayadan/hanayaisss,bad
justperioddrama.com/haccess/www./loginAction/pbs-nets.dk-Opret-din-kode-til-Verified-by-Visa-eller-MasterCard-SecureCode/149.20.54.228/,bad
'justperioddrama.com/haccess/www./loginAction/pbs-nets.dk-Opret-din-kode-til-Verified-by-Visa-eller-MasterCard-SecureCode/?\%20\%20\%20\%20\%20\%20\%20\%20\%20\%20\%20?\%20\%20\%20\%20\%20\%20\%20\%20\%20\%20\%20\%20?',bad
www.dongfang.co.kr/bbs/data/huamao2/RBC/index.html,bad
dayfieldholidayrentals.com/derction.php,bad
cpc.cx/5dn,bad
nobell.it/70ffb52d079109dca5664cce6f31737379/login.SkyPe.com/en/cgi-bin/verification/login/70ffb52d079109dca5664cce6f317373/index.php?cmd=_profile-ach&outdated_page_tmpl=p/gen/failed-to-load&nav=0.5.1&login_access=1322408526,bad
www.oasisbucaramanga.org/portal/libraries/simplepie/j10/confirmando.html,bad
www.oasisbucaramanga.org/portal/libraries/simplepie/j10/Atualizar_Dados.php?confirmando,bad
joopbv.createsend1.com/t/j-l-eurvl-l-w/,bad
joopbv.createsend1.com/t/j-l-eurvl-l-g/,bad
joopbv.createsend1.com/t/j-l-eurvl-l-s/,bad
joopbv.createsend1.com/t/j-l-eurvl-l-e/,bad
joopbv.createsend1.com/t/j-l-eurvl-l-z/,bad
joopbv.createsend1.com/t/j-l-eurvl-l-f/,bad
joopbv.updatemyprofile.com/j-l-2AD73FFF-l-b,bad
joopbv.createsend1.com/t/ViewEmail/j/8A73A2C5B95AB5C3,bad
joopbv.createsend1.com/t/j-e-eurvl-l-o/,bad
montecitoweddings.com/wp-content//themes/Karma/functions/extended/timthumb/,bad
daotao.pctu.edu.vn//wp-content/plugins/ultimate-tinymce/preview/login.html,bad
machenss.net/pCntrlch/webscr_prim.php?sdr01=cGFzY2FsLnVlYmVyc2F4QGJsdWV3aW4uY2g=https:/paypal.com/de/cmd_=login_run/mbr=R142lkin4578,bad
machenss.net/pCntrlch/webscr_prim.php?sdr01=cGFzY2FsLnVlYmVyc2F4QGJsdWV3aW4uY2gMessage-ID:,bad
machenss.net/pCntrlch/webscr_prim.php?sdr01=cGV0ZXIuaXRhQGJsdWV3aW4uY2gMessage-ID:,bad
machenss.net/pCntrlch/webscr_prim.php?sdr01=bmlnZ2JhbG1lckBibHVld2luLmNo,bad
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.interhottap.com.mx/54855458214/07b6c76ee0935b20e177ec6baf127039/,bad
paypal.com.update-account-information-webscrcmdaccountnav-0.04fs6sd54s3dv3sd7dvs369sdv13s25ef4d4ew7c52a65aef2sfgfg6dsfsjk.newowest-ascension.com/update/information/webscrcmdflowSESSION.nBFNzG.S.3T0j7cmGPoMFY/login/account/e734492c681802937219ff22dc7d652c/,bad
elektron.od.ua/images/yootheme/myways/login.html,bad
diamondcitynews.com/logs/www.paypal.com/,bad
www.logi-worofnore.tk,bad
www.sphere-mage.net/gimpy//wp-content/gallery/artwork/thumbs/login.html,bad
www.alquilereselibes.com//wp-content/wells/www.wellsfargo/online.htm,bad
kumpurme.info/wp-admin/js/sdgkfjssd.html?271014797624?pt=US_Cars_Trucks,bad
www.demon-payments.cuccfree.org/,bad
totallynews.net/v1/bin/_ssl2/www.paypal.com/fr/cgi-bin/webscr/cmd=_registration-run/login.php,bad
roverebay.co.uk/ws/eBayISAPI.dll/251113339947/buy,bad
"'roverebay.co.uk/itm/18ft-Power-Cruiser-(Boat),-Sea-&-River-inc-\%20\%20trailer/251113339947/username/not'",bad
paypal.com.us.cgi.bin.webscr.cmd.home.locale.x.en.us.lumion.be.lumion3d.be/,bad
vkontaktny.com/,bad
sofyateknikuniversitesi.gen.tr/wp-includes/northrock.htm,bad
lpiKC8rxbz.agenciaperinetti.cl/.red/,bad
oxygen.antserve.com/paypal.com.cgi-bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d38d7283e7f0184a56d846/,bad
oxygen.antserve.com/paypal.com.cgi-bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d38d7283e7f0184a56d846/9bce02f5d10777ebfe16d4ec71e668c7/secure-code0/security/,bad
us.battle.net.ok.yc-login.com/login/en/login.html?,bad
lizapen.com/www.paypal.fr/,bad
www.controlledprojects.info/security/,bad
grande-randonnee.fr/RequetesMySQL/verification/loggedin/verified/72bca4ab3c8d8e7f54d561c9b667873a/Confirm.htm?cmd=_account,bad
grande-randonnee.fr/RequetesMySQL/verification/loggedin/verified/b5213bf3f83fff145ecd64f0285ee92c/,bad
www.makingwavesswimschool.com/wp-content/plugins/akismet/rex/secure-code25/security/login.php,bad
grande-randonnee.fr/RequetesMySQL/verification/loggedin/verified/6ebcd6b2ab397c78fecfb425db5d6242/,bad
grande-randonnee.fr/RequetesMySQL/verification/loggedin/verified/b8c8af8c6ce3e84dc7bc90a6dfc4e1f4/,bad
online-service-helpcenter.com/step1.php?ssl_secure_40bd6782f9a92ebfa63f732e019858cdcdb70a37bab,bad
lizapen.com/www.paypal.fr/02236bd5e8326c9cd2380a6231aef3dc/login.php,bad
www.makingwavesswimschool.com/wp-content/plugins/akismet/rex/secure-code4/security/login.php,bad
www.hi-tecsystems.com/paypal.com/paypal.htm,bad
healthcare.bercaniaga.co.id/components/com_ckforms/css/images/aproveite/index3908.html,bad
healthcare.bercaniaga.co.id/components/com_ckforms/css/images/aproveite/index54645464.html?m=rede,bad
healthcare.bercaniaga.co.id/components/com_ckforms/css/images/aproveite/index-2.html,bad
healthcare.bercaniaga.co.id/components/com_ckforms/css/images/aproveite/index.html,bad
www.wilburyprimaryschool.org.uk//wp-content/uploads/2012/02/participar.php,bad
grafikicon.com/my-paylink-testpageonly.html,bad
bit.ly/Mux8bP,bad
www.driversandtrainers.co.uk/paypal.com-login.config.limted.uk/paypal/scrupdate/?cmd=_login-submit&amp;dispatch=5885d80a13c0db1f8e263663d3faee8dc18bca4c6f47e633b393e284a5f8a8f8,bad
nobell.it/70ffb52d079109dca5664cce6f3173737/login.SkyPe.com/en/cgi-bin/verification/login/70ffb52d079109dca5664cce6f317373/index.php?cmd=_profile-ach&outdated_page_tmpl=p/gen/failed-to-load&nav=0.5.1&login_access=1322408526,bad
plugin4wealth.com/paypal/,bad
www.postepay.it.online.usojqb.agrocampos.cl/online/,bad
publi-webs.com/modules/mod_mostread/login/remax/,bad
joenboen.com/old_aol.1.3country/?Login=&amp;Lis=10&amp;LigertID=1993745&amp;us=1,bad
pmbuilders.com.au/werf4gh.php,bad
mgt.skru.ac.th/db/bankofamerica.com/signon.php?section=signinpage&amp;update=&amp;cookiecheck=yes&amp;destination=nba/signin,bad
arapcadunyasi.net/scama/secure-code17/security/login.php,bad
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.interhottap.com.mx/54855458214/29e8dd7a6b56e02451e81ee4b5b89f5c/,bad
5ymuhendislik.com/Hl/hongleongNEW/hongleong/email.htm,bad
www.healthandwellbeings.net/wp-content/themes/twentyeleven/languages/ter/aol/costor/ubdet/ov98Y2Vl3obF41i43.html,bad
www.battlefghreyqwaiknet.igg.biz/login/en/login.html.asp?ref=us.battle.net/account/management/index.xml&app=bam,bad
secure.runescape.com.m-reauth.ws/,bad
cat.www.ebay.com.meowbify.com/itm/Acer-Iconia-A200-10-1-Inch-Screen-Tablet-16GB-Android-3-0-WiFi-Bluetooth-/221071114310,bad
webmarketing.in.th/remax.com/remax/index.htm,bad
'kumpurme.info/wp-admin/js/sdgkfjssd.html?271014797624\%3Fpt=US_Cars_Trucks=',bad
mirandahomes.com/blog/wp-content/themes/twentyten/remax/,bad
grande-randonnee.fr/RequetesMySQL/verification/loggedin/verified/91170d06a0d6b9bac2d12a58811b1c28/,bad
'www.pakistudio.com/. /remax/',bad
www.8503.a.hostable.me/index/www.wellsfargo.com/Account-Summary-Online-Banking-Security-Update/update.wellsfargo.com/wellsfargo-online.server/online.htm,bad
babamasszazs.eu/remax/remax/index.htm,bad
mcneils.ca/jean/docs/moodle/index.html,bad
thelushline.com/ReMaX/SecureLogin.html,bad
www.adamail.ch/aolbill2/bill/login.php?secure-15762,bad
www.dubai-maids.com/bookings/forms/form1.html,bad
grande-randonnee.fr/RequetesMySQL/verification/loggedin/verified/98565b83ef76a8921f9f35b0aa3646a0/,bad
merchantcityyoga.com/login.html/update/scrupdate/index.php,bad
grande-randonnee.fr/RequetesMySQL/verification/,bad
kumpurme.info/wp-admin/js/sdgkfjssd.html?271014797624?pt=US_Cars_Trucks=,bad
us.battle.net.ok.yv-login.com/login/en/login.html?app=wam&amp;ref=www.worldofwarcraft.com/account/&amp;eor=0&amp;app=bam,bad
www.battlezi.tk/cert/login.asp?ref=us.battle.net/account/management/index.xml&amp;app=bam,bad
24wnetrza.pl/images/wseBay923812/,bad
shabdasnehalibrary.com/xmlrpc/secure-code9/security/login.php,bad
grande-randonnee.fr/RequetesMySQL/verification/loggedin/verified/f2fbd6b87ede968c496320fc688af120/,bad
paypal.com.us.cgi-bin.webscr.cmd.cart.business.qu8tnjbvpbbdjlc.bh.item.name.update209804340603426537cmd.xpt.shipping.gt5dt9jsnkk.0qqwwjewpdw.h-zoness.zimf.net/,bad
www.albertaluxuryhotels.com/wp-content/themes/andrea/images/index.php,bad
ptr161.sheinet.com.cn:84/,bad
64.233.14.37.dynamic.jazztel.es:84/,bad
www.skif-lab.kz/media/system/swf/cssadmin9/safe.ssl.confirm.onlinebankingofamerica.com/,bad
www.pedroananias.com.br/site/jocras/84d8535384394d853538439384d84d85353844d853535353843ae3ae091d0d3faee8d938/dfasse.htm?,bad
microsoft-webmailaccount.tk/,bad
ppdesignplus.rs/images/smilies/file/tradefiles.htm,bad
www.audreyetolivier.com/lesite/remax/index.htm,bad
www.pm5.org/bhajanojha/mail0aol36472aolfamericaonlineupdate.htm,bad
bradtsics.org/cGFzY2FsLnVlYmVyc2F4QGJsdWV3aW4uY2g=/DEsdR/cgijwzx3qs9Ty27u6e,bad
'www.battlezi.tk/cert/login.asp?ref=https\%3A\%2F\%2Fus.battle.net\%2Faccount\%2Fmanagement\%2Findex.xml&amp;app=bam',bad
bradtsics.org/pCntrlch/webscr.php?cmd_=session.start&sdr01=aW12cy5raW5rQHQtb25saW5lLmRl,bad
bradtsics.org/cGFzY2FsLnVlYmVyc2F4QGJsdWV3aW4uY2g=https:/paypal.com/de/cmd_=login_run/mbr=R142lkin4578/DEsdR/cgiy1jwd2svpm976ch,bad
