loc,lastmod,changefreq,priority,alternate,sitemap,news,image,video
https://www.bloomberg.com/news/articles/2020-03-20/why-a-texas-oil-regulator-could-play-the-role-of-opec-quicktake,2020-03-20 17:46:58.191000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-20/why-a-texas-oil-regulator-could-play-the-role-of-opec-quicktake,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-23/eu-is-monitoring-carbon-market-situation-in-challenging-times,2020-03-23 07:39:18.714000+00:00,always,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-23/eu-is-monitoring-carbon-market-situation-in-challenging-times,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/u-s-aid-talks-stumble-stay-at-home-orders-expand-virus-update,2020-03-23 00:16:20.379000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/u-s-aid-talks-stumble-stay-at-home-orders-expand-virus-update,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-20/jpmorgan-to-give-some-front-line-workers-extra-1-000-payment,2020-03-20 14:06:40.685000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-20/jpmorgan-to-give-some-front-line-workers-extra-1-000-payment,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-26/wuhan-hedge-funds-show-traders-in-lockdown-can-still-make-money,2020-03-26 16:00:00+00:00,always,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-26/wuhan-hedge-funds-show-traders-in-lockdown-can-still-make-money,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/morgan-stanley-sees-u-s-economy-plunging-30-in-second-quarter,2020-03-22 20:45:04.972000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/morgan-stanley-sees-u-s-economy-plunging-30-in-second-quarter,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/ohio-louisiana-are-latest-states-to-issue-stay-at-home-orders,2020-03-22 22:02:22.525000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/ohio-louisiana-are-latest-states-to-issue-stay-at-home-orders,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/ioc-inches-ever-closer-to-postponing-the-2020-games-in-tokyo,2020-03-22 20:05:59.290000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/ioc-inches-ever-closer-to-postponing-the-2020-games-in-tokyo,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/philips-works-on-four-fold-hospital-ventilators-increase-by-3q,2020-03-22 20:16:53.667000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/philips-works-on-four-fold-hospital-ventilators-increase-by-3q,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/fed-s-bullard-says-u-s-jobless-rate-may-soar-to-30-in-2q,2020-03-22 19:47:00.623000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/fed-s-bullard-says-u-s-jobless-rate-may-soar-to-30-in-2q,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/balenciaga-saint-laurent-to-produce-masks-in-french-workshops,2020-03-22 20:19:31.703000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/balenciaga-saint-laurent-to-produce-masks-in-french-workshops,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/disney-continues-streaming-service-launch-in-europe-with-changes,2020-03-22 19:01:12.718000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/disney-continues-streaming-service-launch-in-europe-with-changes,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/fed-may-provide-massive-support-for-business-states-in-bill,2020-03-22 20:56:57.167000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/fed-may-provide-massive-support-for-business-states-in-bill,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-24/working-from-home-will-drive-up-electricity-bills-for-consumers,2020-03-24 00:00:00.005000+00:00,always,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-24/working-from-home-will-drive-up-electricity-bills-for-consumers,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/merkel-in-quarantine-at-home-after-contact-with-infected-doctor,2020-03-22 19:19:23.520000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/merkel-in-quarantine-at-home-after-contact-with-infected-doctor,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-24/north-america-s-best-restaurant-remains-open-in-amlo-s-mexico,2020-03-24 13:22:54.059000+00:00,always,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-24/north-america-s-best-restaurant-remains-open-in-amlo-s-mexico,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/occidental-said-to-near-deal-with-icahn-to-end-boardroom-battle,2020-03-22 17:20:07.064000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/occidental-said-to-near-deal-with-icahn-to-end-boardroom-battle,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/trump-says-they-can-make-ventilators-automakers-aren-t-so-sure,2020-03-22 23:59:38.441000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/trump-says-they-can-make-ventilators-automakers-aren-t-so-sure,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-20/gamestop-slides-on-view-pandemic-will-force-store-closures,2020-03-20 15:06:36.299000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-20/gamestop-slides-on-view-pandemic-will-force-store-closures,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/italy-bans-movements-inside-country-following-industry-shutdown,2020-03-22 20:23:55.557000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/italy-bans-movements-inside-country-following-industry-shutdown,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/trudeau-sees-potentially-months-of-disruption-from-coronavirus,2020-03-22 17:12:19.589000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/trudeau-sees-potentially-months-of-disruption-from-coronavirus,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/north-macedonia-seeks-funding-to-help-coronavirus-hit-to-budget,2020-03-22 16:25:03.127000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/north-macedonia-seeks-funding-to-help-coronavirus-hit-to-budget,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-20/credit-suisse-backed-hedge-fund-regrets-buying-the-dip-too-soon,2020-03-20 16:44:40.400000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-20/credit-suisse-backed-hedge-fund-regrets-buying-the-dip-too-soon,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/israel-pm-orders-up-economic-aid-plan-within-days,2020-03-22 15:48:53.052000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/israel-pm-orders-up-economic-aid-plan-within-days,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-20/jfk-airport-stays-open-as-tower-closed-on-employee-virus,2020-03-20 14:03:53.376000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-20/jfk-airport-stays-open-as-tower-closed-on-employee-virus,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/greece-to-impose-lockdown-to-contain-spread-of-coronavirus,2020-03-22 16:23:36.323000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/greece-to-impose-lockdown-to-contain-spread-of-coronavirus,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/pentagon-raises-contractor-payments-to-keep-cash-flow-buoyant,2020-03-22 22:24:54.768000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/pentagon-raises-contractor-payments-to-keep-cash-flow-buoyant,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/germany-to-ban-assemblies-of-more-than-two-people-dpa-reports,2020-03-22 22:53:36.621000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/germany-to-ban-assemblies-of-more-than-two-people-dpa-reports,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/n-y-will-start-using-trial-drugs-on-tuesday-to-treat-patients,2020-03-22 17:40:46.098000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/n-y-will-start-using-trial-drugs-on-tuesday-to-treat-patients,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-20/german-restaurant-chain-vapiano-seeks-aid-as-it-faces-insolvency,2020-03-20 16:15:12.083000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-20/german-restaurant-chain-vapiano-seeks-aid-as-it-faces-insolvency,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/congress-may-allow-fed-to-purchase-longer-term-corporate-debt,2020-03-22 15:30:00.366000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/congress-may-allow-fed-to-purchase-longer-term-corporate-debt,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/sweden-prime-minister-says-prepare-for-more-restrictive-policies,2020-03-22 20:47:06.468000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/sweden-prime-minister-says-prepare-for-more-restrictive-policies,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-21/gloves-pens-and-periscope-deal-signing-in-the-coronavirus-era,2020-03-21 08:00:00.001000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-21/gloves-pens-and-periscope-deal-signing-in-the-coronavirus-era,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/germany-lines-up-370-billion-borrowing-binge-in-virus-fight,2020-03-22 16:18:29.286000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/germany-lines-up-370-billion-borrowing-binge-in-virus-fight,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/bruised-hedge-funds-ask-clients-for-fresh-cash-to-buy-the-dip,2020-03-22 09:00:00.003000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/bruised-hedge-funds-ask-clients-for-fresh-cash-to-buy-the-dip,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-23/explaining-the-global-oil-rout-54-demand-46-supply-chart,2020-03-23 04:00:00.005000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-23/explaining-the-global-oil-rout-54-demand-46-supply-chart,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-20/cuomo-s-call-for-mortgage-relief-catches-banks-off-guard,2020-03-20 17:52:22.223000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-20/cuomo-s-call-for-mortgage-relief-catches-banks-off-guard,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/emirates-to-suspend-all-passenger-operations-from-march-25,2020-03-22 13:45:42.117000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/emirates-to-suspend-all-passenger-operations-from-march-25,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/u-a-e-boosts-stimulus-to-34-billion-to-fend-off-virus-impact,2020-03-22 13:54:19.798000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/u-a-e-boosts-stimulus-to-34-billion-to-fend-off-virus-impact,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/like-toilet-paper-panic-buyers-snap-up-pot-cannabis-weekly,2020-03-22 14:00:00+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/like-toilet-paper-panic-buyers-snap-up-pot-cannabis-weekly,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-23/europe-retailers-cancel-1-billion-of-bangladesh-garment-orders,2020-03-23 02:58:30.490000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-23/europe-retailers-cancel-1-billion-of-bangladesh-garment-orders,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/dubai-delays-one-of-world-s-richest-horse-races-on-virus-concern,2020-03-22 13:28:38.750000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/dubai-delays-one-of-world-s-richest-horse-races-on-virus-concern,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/mnuchin-sees-emergency-aid-package-on-track-for-monday-passage,2020-03-22 14:05:51.847000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/mnuchin-sees-emergency-aid-package-on-track-for-monday-passage,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/judging-the-economic-damage-of-the-pandemic-economy-week-ahead,2020-03-22 03:00:00+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/judging-the-economic-damage-of-the-pandemic-economy-week-ahead,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-23/airbus-pulls-outlook-dividend-to-bolster-funds-in-pandemic,2020-03-23 08:36:35.828000+00:00,always,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-23/airbus-pulls-outlook-dividend-to-bolster-funds-in-pandemic,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-21/virtual-happy-hours-fill-the-social-gap-in-stay-at-home-era,2020-03-21 14:55:44.317000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-21/virtual-happy-hours-fill-the-social-gap-in-stay-at-home-era,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/no-end-to-pain-in-emerging-markets-seen-without-virus-slowdown,2020-03-22 14:27:59.730000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/no-end-to-pain-in-emerging-markets-seen-without-virus-slowdown,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/nigeria-arrests-pastor-ghana-halts-funerals-to-curb-virus,2020-03-22 17:26:01.579000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/nigeria-arrests-pastor-ghana-halts-funerals-to-curb-virus,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/sunday-strategist-the-sharing-economy-may-never-be-the-same,2020-03-22 11:00:16.602000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/sunday-strategist-the-sharing-economy-may-never-be-the-same,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-20/switzerland-announces-additional-33-billion-aid-for-its-economy,2020-03-20 15:46:32.607000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-20/switzerland-announces-additional-33-billion-aid-for-its-economy,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/one-third-of-coronavirus-cases-may-show-no-symptom-scmp-reports,2020-03-22 11:09:14.112000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/one-third-of-coronavirus-cases-may-show-no-symptom-scmp-reports,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/germany-expects-gdp-to-shrink-by-5-this-year-bild-says,2020-03-22 13:56:52.096000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/germany-expects-gdp-to-shrink-by-5-this-year-bild-says,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-20/biden-calls-on-ceos-to-refrain-from-stock-buybacks-for-this-year,2020-03-20 15:09:04.951000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-20/biden-calls-on-ceos-to-refrain-from-stock-buybacks-for-this-year,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/spain-to-seek-15-day-state-of-emergency-extension-el-pais-says,2020-03-22 15:20:24.839000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/spain-to-seek-15-day-state-of-emergency-extension-el-pais-says,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/australia-edges-closer-to-lockdown-as-pubs-restaurants-closed,2020-03-22 11:01:55.171000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/australia-edges-closer-to-lockdown-as-pubs-restaurants-closed,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/zimbabwe-cuts-debt-to-power-supplier-eskom-to-4m-sunday-mail,2020-03-22 12:04:05.736000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/zimbabwe-cuts-debt-to-power-supplier-eskom-to-4m-sunday-mail,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-21/britons-add-paint-shrubs-to-their-virus-stockpiles-of-loo-roll,2020-03-21 20:00:00+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-21/britons-add-paint-shrubs-to-their-virus-stockpiles-of-loo-roll,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/primark-to-cancel-all-supplier-orders-sunday-times-reports,2020-03-22 10:10:14.138000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/primark-to-cancel-all-supplier-orders-sunday-times-reports,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-20/-hoarding-cash-like-toilet-paper-one-bond-veteran-s-lament,2020-03-20 16:57:58.344000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-20/-hoarding-cash-like-toilet-paper-one-bond-veteran-s-lament,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/china-expands-medical-aid-to-africa-with-first-ethiopia-shipment,2020-03-22 10:19:59.503000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/china-expands-medical-aid-to-africa-with-first-ethiopia-shipment,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/africa-s-mountain-gorillas-also-at-risk-from-coronavirus,2020-03-22 09:13:19.315000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/africa-s-mountain-gorillas-also-at-risk-from-coronavirus,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-20/stadiums-may-be-closed-but-sign-stealing-is-still-up-for-debate,2020-03-20 18:32:17.765000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-20/stadiums-may-be-closed-but-sign-stealing-is-still-up-for-debate,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/u-k-warns-of-further-crackdown-if-britons-ignore-virus-advice,2020-03-22 11:59:05.075000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/u-k-warns-of-further-crackdown-if-britons-ignore-virus-advice,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/south-african-president-meets-business-leaders-as-virus-spreads,2020-03-22 09:52:40.339000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/south-african-president-meets-business-leaders-as-virus-spreads,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/broken-markets-seeking-lifeline-struggle-to-look-past-infections,2020-03-22 14:37:37.218000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/broken-markets-seeking-lifeline-struggle-to-look-past-infections,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/turkish-airlines-to-buy-back-shares-after-approval-chairman,2020-03-22 15:10:12.867000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/turkish-airlines-to-buy-back-shares-after-approval-chairman,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-20/fed-expands-money-mkt-facility-to-include-some-municipal-debt,2020-03-20 15:15:15.846000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-20/fed-expands-money-mkt-facility-to-include-some-municipal-debt,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/uganda-to-close-borders-after-reporting-first-virus-infection,2020-03-22 08:46:54.311000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/uganda-to-close-borders-after-reporting-first-virus-infection,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/australian-state-tightens-cruise-ship-rules-as-virus-cases-surge,2020-03-22 08:25:03.208000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/australian-state-tightens-cruise-ship-rules-as-virus-cases-surge,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-20/libor-transition-deadlines-are-under-debate-by-u-k-regulators,2020-03-20 17:52:27.430000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-20/libor-transition-deadlines-are-under-debate-by-u-k-regulators,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-20/walmart-beefs-up-with-150-000-new-hires-covid-19-testing-sites,2020-03-20 16:30:40.499000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-20/walmart-beefs-up-with-150-000-new-hires-covid-19-testing-sites,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
https://www.bloomberg.com/news/articles/2020-03-22/israel-puts-stricter-virus-measures-in-place-as-cases-balloon,2020-03-22 07:44:21.711000+00:00,daily,1.0,android-app://com.bloomberg.android.plus/bbg-app/www.bloomberg.com/news/articles/2020-03-22/israel-puts-stricter-virus-measures-in-place-as-cases-balloon,https://www.bloomberg.com/feeds/bbiz/sitemap_2020_3.xml,,,
